,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,pIC50,MW,logP,numHd,numHa
641,CHEMBL92958,c1ccc(CN2CCC(CCc3n[nH]c4ccccc34)CC2)cc1,120.0,active,6.920818753952375,319.4520000000001,4.407700000000004,1,2
642,CHEMBL433379,Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,7.8,active,8.10790539730952,334.4630000000001,4.981020000000005,0,3
643,CHEMBL418955,COc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,8.3,active,8.080921907623926,350.4620000000001,4.681200000000004,0,4
644,CHEMBL96246,C(=C\C1CCN(Cc2ccccc2)CC1)\c1noc2ccccc12,210.0,active,6.6777807052660805,318.42,4.753200000000004,0,3
645,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,270.0,active,6.568636235841013,198.26899999999992,2.695800000000001,1,2
646,CHEMBL329531,c1ccc(CN2CCC(CCc3ncnc4ccccc34)CC2)cc1,340.0,active,6.468521082957745,331.46300000000014,4.474600000000004,0,3
647,CHEMBL330004,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,50.0,active,7.301029995663981,399.33200000000005,5.435100000000005,0,3
648,CHEMBL328102,c1ccc(CN2CCC(CCc3nsc4ccccc34)CC2)cc1,99.0,active,7.00436480540245,336.50400000000013,5.141100000000005,0,3
649,CHEMBL93241,c1ccc(CN2CCC(CCCc3noc4ccccc34)CC2)cc1,900.0,active,6.045757490560675,334.4630000000001,5.062700000000005,0,3
650,CHEMBL328715,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1,810.0,active,6.0915149811213505,335.45100000000014,4.542000000000003,1,4
651,CHEMBL92663,NC(=O)c1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,8.8,active,8.05551732784983,363.46100000000007,3.771500000000003,1,4
652,CHEMBL92142,c1ccc(CN2CCC(CCc3nccc4ccccc34)CC2)cc1,220.0,active,6.657577319177793,330.47500000000014,5.079600000000005,0,2
653,CHEMBL92629,c1ccc(CN2CCC(CNc3noc4ccccc34)CC2)cc1,320.0,active,6.494850021680094,321.42400000000015,4.151900000000003,1,4
654,CHEMBL92463,Oc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,26.0,active,7.585026652029182,336.4350000000001,4.378200000000004,1,4
655,CHEMBL420625,Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,20.0,active,7.698970004336019,335.45100000000014,4.254800000000004,1,4
656,CHEMBL93123,O=C(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,9.4,active,8.0268721464003,439.55900000000014,5.924900000000005,1,4
657,CHEMBL92775,N#Cc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,101.0,active,6.995678626217358,345.44600000000014,4.544280000000004,0,4
658,CHEMBL92736,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,2.8,active,8.55284196865778,377.48800000000006,4.631000000000004,1,4
659,CHEMBL94186,COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,7.2,active,8.142667503568731,350.46200000000005,4.681200000000005,0,4
661,CHEMBL2448609,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)C1C2.Cc1ccc(C(=O)OC(C(=O)O)C(OC(=O)c2ccc(C)cc2)C(=O)O)cc1.O,62.0,active,7.2076083105017466,762.8970000000005,6.052340000000008,3,9
662,CHEMBL34222,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,20.0,active,7.698970004336019,344.4990000000002,4.263300000000004,1,3
663,CHEMBL416586,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,36.0,active,7.443697499232713,358.52600000000024,4.653400000000004,1,3
664,CHEMBL416586,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,58.0,active,7.236572006437063,358.52600000000024,4.653400000000004,1,3
665,CHEMBL32964,CCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,154.0,active,6.812479279163537,302.41800000000006,3.0930000000000017,1,3
666,CHEMBL288549,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1C2,506.0,active,6.295849483160201,420.59700000000026,5.833700000000006,1,3
667,CHEMBL34002,CCN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3CC12,12487.0,inactive,4.903541888282547,316.44500000000005,3.4815000000000023,1,3
668,CHEMBL33098,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CCC)C1C2,629.0,active,6.201349354554731,358.52600000000024,4.869400000000004,1,3
669,CHEMBL34222,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,233.0,active,6.632644078973981,344.4990000000002,4.263300000000004,1,3
670,CHEMBL284938,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1C2,77.0,active,7.113509274827518,330.47200000000015,3.8732000000000033,1,3
671,CHEMBL32966,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1C2,114.0,active,6.943095148663527,344.4990000000002,4.263300000000003,1,3
673,CHEMBL287691,CCN1CC[C@H]2c3cc(OC(=O)NC)ccc3CC21,253.0,active,6.5968794788241825,260.337,2.1387,1,3
674,CHEMBL32543,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CCC)C1C2,518.0,active,6.285670240254767,344.4990000000002,4.479300000000004,1,3
675,CHEMBL416586,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,211.0,active,6.675717544702307,358.52600000000024,4.653400000000004,1,3
676,CHEMBL286690,CCN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3CC12,69.0,active,7.161150909262744,350.46200000000005,3.883200000000003,1,3
678,CHEMBL32453,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)C1C2,381.0,active,6.419075024324381,344.4990000000002,4.479300000000004,1,3
679,CHEMBL34222,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,45.0,active,7.346787486224656,344.4990000000002,4.263300000000004,1,3
680,CHEMBL62373,CCCN1CCCC(c2cccc(OC(=O)NC(C)C)c2)C1,10000.0,inactive,5.0,304.4340000000001,3.772800000000003,1,3
681,CHEMBL32543,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CCC)C1C2,546.0,active,6.262807357295263,344.4990000000002,4.479300000000004,1,3
682,CHEMBL33161,CCN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3CC12,176.0,active,6.7544873321858505,336.43500000000006,4.205500000000003,1,3
683,CHEMBL32452,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,90.0,active,7.045757490560675,316.44500000000005,3.483100000000002,1,3
684,CHEMBL33642,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)C1C2,93.0,active,7.031517051446065,372.5530000000003,5.043500000000004,1,3
685,CHEMBL433041,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,110.0,active,6.958607314841775,359.5140000000002,4.114500000000003,1,4
686,CHEMBL284369,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)C1C2,208.0,active,6.681936665037238,330.47200000000015,4.0892000000000035,1,3
687,CHEMBL284519,CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3CC12,38.0,active,7.42021640338319,274.36400000000003,2.3128,1,3
689,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,128.0,active,6.892790030352131,275.352,1.7739,1,4
690,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,78.0,active,7.107905397309519,198.26899999999992,2.695800000000001,1,2
691,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,75.0,active,7.1249387366083,198.26899999999992,2.695800000000001,1,2
692,CHEMBL51934,Nc1c2c(nc3ccccc13)CCCC2O,702.0,active,6.153662887870195,214.26799999999994,2.1867000000000005,2,3
693,CHEMBL51934,Nc1c2c(nc3ccccc13)CCCC2O,954.0,active,6.020451625295905,214.26799999999994,2.1867000000000005,2,3
694,CHEMBL1127,Nc1c2c(nc3ccccc13)CC(O)CC2,623.0,active,6.205511953340831,214.26799999999994,1.6665999999999999,2,3
695,CHEMBL1127,Nc1c2c(nc3ccccc13)CC(O)CC2,759.0,active,6.11975822410452,214.26799999999994,1.6665999999999999,2,3
698,CHEMBL319451,Nc1c2c(nc3ccccc13)C(O)CCC2,521.0,active,6.283162276700476,214.26799999999994,2.1867,2,3
699,CHEMBL319451,Nc1c2c(nc3ccccc13)C(O)CCC2,476.0,active,6.3223930472795065,214.26799999999994,2.1867,2,3
701,CHEMBL325505,CCCCCCCCCN(Cc1ccccc1OC)C(=O)CCCCCN(C)Cc1ccc(-c2ccc(CN(C)CCCCCC(=O)NCc3ccccc3OC)cc2)cc1,104712.85,inactive,3.9800000199290153,833.2149999999999,11.450999999999992,1,6
703,CHEMBL326308,CCCCCCCCCN(Cc1ccccc1OC)C(=O)CCCCCNCc1ccc(-c2ccc(-c3ccc(CNCCCCCC(=O)NCc4ccccc4OC)cc3)cc2)cc1,15848.93,inactive,4.800000052738446,881.2589999999999,12.433599999999988,3,6
705,CHEMBL11805,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,169.82,active,6.770011163455189,666.9920000000003,7.64580000000001,0,6
706,CHEMBL323655,COc1ccccc1CN(CCCCCCCCN(Cc1ccccc1OC)C(=O)CCCCCN)C(=O)CCCCCN,33113.11,inactive,4.480000028175458,610.8839999999999,6.440000000000006,2,6
707,CHEMBL110045,COc1ccccc1CN1CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(Cc2ccccc2OC)Cc2ccc(cc2)-c2ccc(cc2)C1,53703.18,inactive,4.2699999970646445,817.1720000000001,10.766999999999996,0,6
709,CHEMBL357843,CC(OC[n+]1ccn(C)c1/C=N/O)C1CCCCC1.[Cl-],26000.0,inactive,4.585026652029182,301.818,-0.9323999999999979,1,4
711,CHEMBL346605,Cc1ccc(F)cc1,9.55,active,8.019996628416253,110.131,2.1341200000000002,0,0
713,CHEMBL140020,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,7.998,active,8.097018600202498,406.6140000000001,5.3269000000000055,0,1
714,CHEMBL288316,CC(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-],49000.0,inactive,4.309803919971486,233.699,-2.4927999999999964,1,4
716,CHEMBL45005,Cc1ccccc1C,10.0,active,8.0,106.16799999999999,2.30344,0,0
718,CHEMBL31561,Cc1ccc(C)cc1,39.81,active,7.400007822415902,106.16799999999999,2.30344,0,0
720,CHEMBL136870,COc1ccc(C)c([N+](C)(C)C)c1,345143.74,inactive,3.461999999164308,180.271,2.2003199999999996,0,1
721,CHEMBL612100,CN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3N(C)C12,460.26,active,6.336996766870358,351.45000000000005,3.3443000000000023,1,4
722,CHEMBL139330,CC(=O)Oc1cc([N+](C)(C)C)ccc1C,659.17,active,6.1810025663760735,208.281,2.11702,0,2
723,CHEMBL289890,COC[n+]1ccn(C)c1/C=N/O.[Cl-],134000.0,inactive,3.8728952016351923,205.645,-3.271399999999997,1,4
724,CHEMBL538352,Cn1cc[n+](COC[n+]2ccccc2/C=N/O)c1/C=N/O.[Cl-].[Cl-],38000.0,inactive,4.42021640338319,362.217,-6.1439,2,6
725,CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],90.99,active,7.041006334969674,303.19999999999993,-1.052299999999998,0,2
726,CHEMBL152826,COc1cc2c(c(OC)c1)C(=O)C(C)C2,380.0,active,6.42021640338319,206.24099999999999,2.0787,0,3
727,CHEMBL152826,COc1cc2c(c(OC)c1)C(=O)C(C)C2,25.12,active,7.599980364934842,206.24099999999999,2.0787,0,3
729,CHEMBL286727,Cc1cccc(C)c1,1.995,active,8.700057099977233,106.16799999999999,2.30344,0,0
730,CHEMBL140403,C=CCCC[N+](C)(C)C,1129795.91,inactive,2.9470000017962272,128.23899999999998,1.6588,0,0
731,CHEMBL347023,COc1ccc2c(c1)C(=O)C(C)C2,380.0,active,6.42021640338319,176.21499999999997,2.0701,0,2
732,CHEMBL347023,COc1ccc2c(c1)C(=O)C(C)C2,81.28,active,7.090016305060156,176.21499999999997,2.0701,0,2
733,CHEMBL612098,CCN(CC)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,39994.47,inactive,4.398000054034892,317.433,2.896300000000001,0,4
734,CHEMBL139908,CCCC(=O)SCC[N+](C)(C)C,125892.54,inactive,3.9000000040686618,190.332,1.7525,0,2
735,CHEMBL54727,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,349.95,active,6.455994002150566,337.42300000000006,3.6666000000000025,1,4
736,CHEMBL153848,COc1cc2c(cc1OC(C)C)CC(C)C2=O,380.0,active,6.42021640338319,234.29499999999996,2.8573000000000013,0,3
737,CHEMBL153848,COc1cc2c(cc1OC(C)C)CC(C)C2=O,8.913,active,8.049976093476673,234.29499999999996,2.8573000000000013,0,3
738,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,57.02,active,7.243972787026559,275.352,1.7739,1,4
739,CHEMBL609671,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,152.05,active,6.818013575519849,317.433,2.9442000000000013,1,4
740,CHEMBL147213,CC(CC(C)(C)C)OC[n+]1ccn(C)c1/C=N/O.[Cl-],32500.0,inactive,4.488116639021126,289.807,-1.0764999999999962,1,4
741,CHEMBL358323,COC[n+]1c(/C=N/O)n(C)c2ccccc21.[Cl-],198000.0,inactive,3.703334809738469,255.70499999999998,-2.118199999999997,1,4
742,CHEMBL136145,C[N+](C)(C)CCS,439541.62,inactive,3.3569999954922864,120.241,0.6224000000000001,1,1
746,CHEMBL138988,COc1cc([N+](C)(C)C)ccc1C,122461.62,inactive,3.911999999739359,180.27100000000002,2.2003200000000005,0,1
747,CHEMBL136526,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)(C)C1N2C,33.96,active,7.469032318428085,290.38699999999994,1.9185,1,3
749,CHEMBL145971,Cn1cc[n+](COCC2CCCc3ccccc32)c1/C=N/O.[Cl-],56000.0,inactive,4.251811972993799,335.83500000000004,-0.7810999999999979,1,4
750,CHEMBL352247,Cc1cccc2c1CC(C)C2=O,380.0,active,6.42021640338319,160.21599999999998,2.3699200000000005,0,1
751,CHEMBL352247,Cc1cccc2c1CC(C)C2=O,7.079,active,8.15002808767115,160.21599999999998,2.3699200000000005,0,1
752,CHEMBL334938,C[N+]1(C)CCO[C@@](O)(c2ccc(C#N)cc2)C1,11587773.56,inactive,1.9360000000581392,233.291,0.8099799999999999,1,3
755,CHEMBL345698,Cc1cccc(F)c1,1.0,active,9.0,110.131,2.1341200000000002,0,0
756,CHEMBL341956,C[N+](C)(C)CCCl,2387811.28,inactive,2.622000000529848,122.619,0.9314,0,0
758,CHEMBL58521,Cc1ccc(N)cc1,36.31,active,7.439973751087107,107.156,1.5772199999999998,1,1
761,CHEMBL337142,C[N+](C)(C)CCCCI,470977.33,inactive,3.326999996677582,242.124,1.9078000000000002,0,0
763,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,76.03,active,7.119015009513246,198.26899999999992,2.695800000000001,1,2
764,CHEMBL748,C[n+]1ccccc1/C=N/O.[Cl-],366000.0,inactive,3.4365189146055894,172.615,-2.6767999999999983,1,2
765,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,52.0,active,7.2839966563652006,198.26899999999992,2.695800000000001,1,2
766,CHEMBL609672,CC(C)NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,34994.52,inactive,4.455999959081013,303.406,2.552500000000001,1,4
767,CHEMBL34000,Cn1cc[n+](COCCCc2ccccc2)c1/C=N/O.[Cl-],21200.0,inactive,4.673664139071248,309.797,-1.2683999999999973,1,4
768,CHEMBL347667,COc1cc2c(cc1O)C(=O)C(C)C2,380.0,active,6.42021640338319,192.21399999999997,1.7757,1,3
769,CHEMBL347667,COc1cc2c(cc1O)C(=O)C(C)C2,1.318,active,8.880084589742008,192.21399999999997,1.7757,1,3
772,CHEMBL135086,C=CCC[N+](C)(C)C,847227.41,inactive,3.072000002122498,114.21199999999997,1.2687,0,0
774,CHEMBL422695,CC1Cc2cc3c(cc2C1=O)OCO3,380.0,active,6.42021640338319,190.19799999999995,1.7901999999999996,0,3
775,CHEMBL422695,CC1Cc2cc3c(cc2C1=O)OCO3,22.91,active,7.6399749108106025,190.19799999999995,1.7901999999999996,0,3
776,CHEMBL155191,CC1Cc2ccccc2C1=O,380.0,active,6.42021640338319,146.18899999999996,2.0615,0,1
777,CHEMBL155191,CC1Cc2ccccc2C1=O,147.91,active,6.83000246293343,146.18899999999996,2.0615,0,1
779,CHEMBL352215,Cc1ccccc1F,9.55,active,8.019996628416253,110.131,2.1341200000000002,0,0
780,CHEMBL342370,CC(=O)Nc1ccc([C@@]2(O)C[N+](C)(C)CCO2)cc1,2070141.35,inactive,2.683999999746373,265.3329999999999,0.8966999999999996,2,3
781,CHEMBL136229,CCCCCC[N+](C)(C)C,816582.37,inactive,3.0880000007225594,144.28199999999998,2.2729,0,0
782,CHEMBL137226,CC(=O)Nc1cccc([N+](C)(C)C)c1,1000000.0,inactive,3.0,193.26999999999995,1.8417,1,1
783,CHEMBL136669,CCC(=O)Oc1ccc(C)c([N+](C)(C)C)c1,69023.98,inactive,4.161000002416256,222.30799999999996,2.5071200000000005,0,2
784,CHEMBL539108,O/N=C\c1cccc[n+]1COCCOC[n+]1ccccc1/C=N/O.[Cl-].[Cl-],339600.0,inactive,3.469032318428085,403.26599999999996,-5.465799999999996,2,6
785,CHEMBL422338,COc1cccc2c1CC(C)C2=O,380.0,active,6.42021640338319,176.21499999999997,2.0701,0,2
786,CHEMBL422338,COc1cccc2c1CC(C)C2=O,12.02,active,7.92009553233328,176.21499999999997,2.0701,0,2
787,CHEMBL350916,COc1ccc2c(c1OC)C(=O)C(C)C2,380.0,active,6.42021640338319,206.24099999999996,2.0787,0,3
788,CHEMBL350916,COc1ccc2c(c1OC)C(=O)C(C)C2,87.1,active,7.059981844992337,206.24099999999996,2.0787,0,3
789,CHEMBL125278,NC(=O)O,67000.0,inactive,4.173925197299174,61.040000000000006,-0.37690000000000007,2,1
790,CHEMBL136916,CC(=O)CCC[N+](C)(C)C,84722.74,inactive,4.072000007248565,144.238,1.0618,0,1
791,CHEMBL344196,C[N+](C)(C)CCCCCBr,534564.36,inactive,3.2719999995100837,209.15099999999998,2.2578000000000005,0,0
792,CHEMBL136719,CC(=O)Oc1cccc([N+](C)(C)C)c1C,40831.94,inactive,4.3889999854632515,208.28099999999995,2.11702,0,2
793,CHEMBL136670,CCC(=O)Oc1cccc([N+](C)(C)C)c1C,753355.56,inactive,3.1230000021524136,222.30799999999996,2.5071200000000005,0,2
794,CHEMBL416772,CCCCOC[n+]1ccn(C)c1/C=N/O.[Cl-],27500.0,inactive,4.560667306169737,247.726,-2.101099999999996,1,4
795,CHEMBL156487,COc1cc2c(cc1O)CC(C)C2=O,380.0,active,6.42021640338319,192.21399999999997,1.7757,1,3
796,CHEMBL156487,COc1cc2c(cc1O)CC(C)C2=O,380.19,active,6.41999931041096,192.21399999999997,1.7757,1,3
797,CHEMBL342903,C[C@@]1(O)C[N+](C)(C)CCO1,1729816.36,inactive,2.7619999998029403,146.20999999999998,-0.19850000000000012,1,2
798,CHEMBL134914,CCOCC[N+](C)(C)C,1158777.36,inactive,2.9359999985589917,132.227,0.7291000000000001,0,1
799,CHEMBL342902,CCCC(=O)OCC[N+](C)(C)C,229086.77,inactive,3.6399999910458836,174.26399999999998,1.0359,0,2
800,CHEMBL335108,COc1cccc([N+](C)(C)C)c1C,238781.13,inactive,3.6219999968922534,180.271,2.2003199999999996,0,1
801,CHEMBL609150,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,109.9,active,6.959002307576509,373.54100000000017,4.5046000000000035,1,4
802,CHEMBL359412,Cn1cc[n+](COCC2CCCCC2)c1/C=N/O.[Cl-],42000.0,inactive,4.376750709602099,287.79099999999994,-1.3208999999999964,1,4
803,CHEMBL423419,COc1ccc(OC)c2c1CC(C)C2=O,380.0,active,6.42021640338319,206.24099999999996,2.0787,0,3
804,CHEMBL423419,COc1ccc(OC)c2c1CC(C)C2=O,36.31,active,7.439973751087107,206.24099999999996,2.0787,0,3
806,CHEMBL9113,Cc1ccccc1,5.248,active,8.280006173632396,92.14099999999999,1.99502,0,0
808,CHEMBL155320,Cc1ccc([N+](=O)[O-])cc1,100.0,active,7.0,137.138,1.90322,0,2
810,CHEMBL155499,CC1Cc2ccc(F)cc2C1=O,380.0,active,6.42021640338319,164.17899999999997,2.2005999999999997,0,1
811,CHEMBL155499,CC1Cc2ccc(F)cc2C1=O,199.53,active,6.699991797446187,164.17899999999997,2.2005999999999997,0,1
813,CHEMBL16645,Cc1ccc(O)cc1,1.82,active,8.739928612014925,108.13999999999999,1.7006199999999998,1,1
814,CHEMBL920,C[N+](C)(C)CCO,3013006.02,inactive,2.5210000006033875,104.17299999999999,-0.3150999999999999,1,1
815,CHEMBL136568,CCSCC[N+](C)(C)C,1510080.15,inactive,2.8210000011975964,148.29500000000002,1.4457,0,1
816,CHEMBL344924,C[N+](C)(C)CCCCBr,597035.29,inactive,3.22399999751502,195.124,1.8677,0,0
817,CHEMBL343319,Cc1c(O)cccc1[N+](C)(C)C,141253.75,inactive,3.8500000137195762,166.24399999999997,1.89732,1,1
818,CHEMBL60745,CC[N+](C)(C)c1cccc(O)c1.[Br-],779.83,active,6.1080000615514125,246.14799999999997,-1.0169999999999997,1,1
820,CHEMBL298312,Cc1cccc(O)c1,45.71,active,7.339988778710669,108.13999999999999,1.7006199999999998,1,1
821,CHEMBL423352,CC(C)(C)[C@@]1(O)C[N+](C)(C)CCO1,3706807.22,inactive,2.430999999745263,188.29099999999994,0.8276999999999999,1,2
822,CHEMBL609149,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,970.51,active,6.012999985342652,289.37899999999996,2.1161000000000003,0,4
823,CHEMBL32585,CC(OC[n+]1ccn(C)c1/C=N/O)C(C)(C)C.[Cl-],11500.0,inactive,4.939302159646388,275.78,-1.4665999999999964,1,4
824,CHEMBL149427,Cn1c(/C=N/O)[n+](C)c2ccccc21.[Cl-],123000.0,inactive,3.910094888560602,225.679,-2.1850999999999985,1,3
825,CHEMBL135503,C=CC[N+](C)(C)C,2917427.01,inactive,2.5350000005956224,100.18499999999999,0.8785999999999999,0,0
827,CHEMBL147968,CCCCCCOC[n+]1ccn(C)c1/C=N/O.[Cl-],25000.0,inactive,4.6020599913279625,275.78000000000003,-1.3208999999999964,1,4
828,CHEMBL284692,Cn1cc[n+](COCc2ccccc2)c1/C=N/O.[Cl-],56000.0,inactive,4.251811972993799,281.74300000000005,-1.7009999999999972,1,4
829,CHEMBL440185,COc1cc2c(c(OC)c1OC)C(=O)C(C)C2,380.0,active,6.42021640338319,236.26699999999997,2.0873,0,4
830,CHEMBL440185,COc1cc2c(c(OC)c1OC)C(=O)C(C)C2,13.18,active,7.880084589742009,236.26699999999997,2.0873,0,4
831,CHEMBL345031,C[N+]1(C)CCO[C@H](O)C1,1761976.05,inactive,2.753999999115533,132.18299999999996,-0.5886000000000002,1,2
832,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0.43,active,9.366531544420413,275.352,1.7739,1,4
833,CHEMBL609719,C[N+]1(C)CCO[C@@](O)(c2ccc([N+](=O)[O-])cc2)C1.[Cl-],5116818.36,inactive,2.290999999609832,288.731,-2.149499999999997,1,4
834,CHEMBL136148,COc1cccc([N+](C)(C)C)c1,597035.29,inactive,3.22399999751502,166.244,1.8919,0,1
836,CHEMBL154848,COc1cc2c(cc1OC)C(=O)C(C)C2,380.0,active,6.42021640338319,206.24099999999996,2.0787,0,3
837,CHEMBL154848,COc1cc2c(cc1OC)C(=O)C(C)C2,5.248,active,8.280006173632396,206.24099999999996,2.0787,0,3
838,CHEMBL335439,C[N+]1(C)CCO[C@@](O)(c2ccc(Cl)cc2)C1,8128305.16,inactive,2.090000000087678,242.726,1.5917,1,2
839,CHEMBL344864,C[N+]1(C)CCO[C@@](O)(C(F)(F)F)C1,3828247.43,inactive,2.4170000003594185,200.17999999999995,0.3438999999999998,1,2
841,CHEMBL33051,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1.[Cl-].[Cl-],89000.0,inactive,4.050609993355088,359.21299999999997,-6.191599999999997,2,4
842,CHEMBL422459,C[N+](C)(C)c1cccc(O)c1,972.75,active,6.01199876052422,152.21699999999998,1.5889,1,1
843,CHEMBL147793,Cc1n(C)cc[n+]1COC(C)C(C)(C)C.[Cl-],33000.0,inactive,4.481486060122113,246.78199999999998,-0.9662799999999969,0,2
845,CHEMBL349791,COc1cccc(C)c1,218.78,active,6.659992382003327,122.16699999999997,2.0036199999999997,0,1
846,CHEMBL139259,C[N+]1(C)CCO[C@@](O)(c2ccc(N)cc2)C1,690239.8,inactive,3.1610000024162557,223.296,0.5204999999999996,2,3
847,CHEMBL158242,CCOc1cc2c(cc1OCC)C(=O)C(C)C2,380.0,active,6.42021640338319,234.29499999999993,2.858900000000001,0,3
848,CHEMBL158242,CCOc1cc2c(cc1OCC)C(=O)C(C)C2,6.31,active,8.199970640755867,234.29499999999993,2.858900000000001,0,3
849,CHEMBL157327,Cc1ccc2c(c1)C(=O)C(C)C2,380.0,active,6.42021640338319,160.21599999999998,2.3699200000000005,0,1
850,CHEMBL157327,Cc1ccc2c(c1)C(=O)C(C)C2,69.18,active,7.160019442321658,160.21599999999998,2.3699200000000005,0,1
852,CHEMBL114059,Cc1cccc([N+](=O)[O-])c1,3.981,active,8.400007822415901,137.138,1.90322,0,2
853,CHEMBL139684,C[N+](C)(C)CCCBr,87902.25,inactive,4.056000008315555,181.09699999999998,1.4776,0,0
854,CHEMBL609718,C[N+](C)(C)c1cccc([N+](=O)[O-])c1.[Cl-],628058.36,inactive,3.2019999991794243,216.66799999999995,-1.2044999999999992,0,2
855,CHEMBL1626784,C[N+](C)(C)c1cccc(N)c1,191866.87,inactive,3.717000009205801,151.23299999999995,1.4655,1,1
857,CHEMBL149230,CCC(OC[n+]1ccn(C)c1/C=N/O)C(C)(C)C.[Cl-],24000.0,inactive,4.619788758288394,289.807,-1.0764999999999967,1,4
858,CHEMBL155371,COc1ccc2c(c1OC)CC(C)C2=O,380.0,active,6.42021640338319,206.24099999999996,2.0787,0,3
859,CHEMBL155371,COc1ccc2c(c1OC)CC(C)C2=O,19.95,active,7.700057099977233,206.24099999999996,2.0787,0,3
861,CHEMBL1128,CC[N+](C)(C)c1cccc(O)c1.[Cl-],200.0,active,6.698970004336019,201.69699999999997,-1.0169999999999997,1,1
862,CHEMBL1128,CC[N+](C)(C)c1cccc(O)c1.[Cl-],500.0,active,6.301029995663981,201.69699999999997,-1.0169999999999997,1,1
